target_gene_name,interactor_gene_name
MED11,POLR2A
MED11,POLR2B
MED11,POLR2C
MED11,POLR2D
MED11,POLR2E
MED11,PRDX1
MED14,ASNSD1
MED14,CCNC
MED14,CDK19
MED14,CDK8
MED14,CTDP1
MED14,GPN3
MED14,GTF2B
MED14,IXL;MED29
MED14,JMJD6
MED14,KPNA3
MED14,MED1
MED14,MED10
MED14,MED12;TNRC11
MED14,MED12L
MED14,MED13
MED14,MED13L
MED14,MED15
MED14,MED16
MED14,MED17
MED14,MED18
MED14,MED19
MED14,MED20
MED14,MED21
MED14,MED22
MED14,MED23
MED14,MED24
MED14,MED25
MED14,MED26
MED14,MED27
MED14,MED28
MED14,MED30
MED14,MED31
MED14,MED4
MED14,MED6
MED14,MED7
MED14,MED8
MED14,MED9
MED14,POLR2A
MED14,POLR2B
MED14,POLR2C
MED14,POLR2D
MED14,POLR2E
MED14,POLR2K
MED14,REPS1
MED14,TADA2B
MED15,TOP2B
MED17,IXL;MED29
MED17,MED1
MED17,MED10
MED17,MED12;TNRC11
MED17,MED16
MED17,MED20
MED17,MED23
MED17,MED24
MED17,MED27
MED17,MED28
MED17,MED30
MED17,MED31
MED17,MED7
MED17,MED9
MED17,POLR2A
MED17,POLR2B
MED17,POLR2D
MED17,POLR2E
MED18,IXL;MED29
MED18,MED1
MED18,MED10
MED18,MED12;TNRC11
MED18,MED16
MED18,MED17
MED18,MED20
MED18,MED22
MED18,MED23
MED18,MED24
MED18,MED27
MED18,MED28
MED18,MED30
MED18,MED31
MED18,MED7
MED18,MED8
MED18,MED9
MED18,POLR2A
MED18,POLR2C
MED18,POLR2E
MED19,CCNC
MED19,CDK19
MED19,CDK8
MED19,CLIC1
MED19,CTDP1
MED19,FBXL19
MED19,GPN3
MED19,GTF2B
MED19,IXL;MED29
MED19,JMJD6
MED19,MED1
MED19,MED10
MED19,MED12;TNRC11
MED19,MED12L
MED19,MED13
MED19,MED13L
MED19,MED14
MED19,MED15
MED19,MED16
MED19,MED17
MED19,MED18
MED19,MED20
MED19,MED21
MED19,MED22
MED19,MED23
MED19,MED24
MED19,MED25
MED19,MED26
MED19,MED27
MED19,MED28
MED19,MED30
MED19,MED31
MED19,MED4
MED19,MED6
MED19,MED7
MED19,MED8
MED19,MED9
MED19,POLR2A
MED19,POLR2B
MED19,POLR2C
MED19,POLR2D
MED19,POLR2E
MED19,POLR2K
MED19,PRDX1
MED19,REPS1
MED19,TADA1
MED19,TADA2B
MED19,TAF9B
MED20,CCNC
MED20,IXL;MED29
MED20,MED1
MED20,MED10
MED20,MED12;TNRC11
MED20,MED16
MED20,MED17
MED20,MED18
MED20,MED22
MED20,MED23
MED20,MED24
MED20,MED27
MED20,MED28
MED20,MED30
MED20,MED31
MED20,MED6
MED20,MED7
MED20,MED8
MED20,MED9
MED20,POLR2A
MED21,CCNC
MED21,CDK19
MED21,CDK8
MED21,GTF2B
MED21,IXL;MED29
MED21,MED1
MED21,MED10
MED21,MED12;TNRC11
MED21,MED13
MED21,MED13L
MED21,MED14
MED21,MED16
MED21,MED17
MED21,MED18
MED21,MED20
MED21,MED22
MED21,MED23
MED21,MED24
MED21,MED25
MED21,MED26
MED21,MED27
MED21,MED28
MED21,MED30
MED21,MED31
MED21,MED4
MED21,MED6
MED21,MED7
MED21,MED8
MED21,MED9
MED21,POLR2A
MED21,POLR2B
MED21,POLR2C
MED21,POLR2D
MED21,POLR2E
MED21,POLR2K
MED22,CCNC
MED22,IXL;MED29
MED22,MED16
MED22,MED17
MED22,MED20
MED22,MED24
MED22,MED27
MED22,MED28
MED22,MED30
MED22,MED31
MED22,MED8
MED22,POLR2C
MED22,POLR2D
MED24,TOP2B
MED25,CCNC
MED25,H1F0
MED25,HIST1H2AJ;HIST1H2AH;HIST1H2AG;H2AFJ
MED25,HIST2H2BE;HIST1H2BB;HIST1H2BO;HIST1H2BJ
MED25,MED10
MED25,MED16
MED25,MED24
MED25,MED30
MED25,MED31
MED25,POLR2A
MED25,PRDX1
MED25,TOP2A
MED27,CCNC
MED27,CDK8
MED27,H1F0
MED27,H2AFJ
MED27,H2AFY
MED27,H2AFY2
MED27,H2AFZ;H2AFV
MED27,HIST1H2AJ;HIST1H2AH;HIST1H2AG;H2AFJ
MED27,HIST2H2AB
MED27,HIST2H2BE;HIST1H2BB;HIST1H2BO;HIST1H2BJ
MED27,HIST3H2BB
MED27,IXL;MED29
MED27,MED1
MED27,MED10
MED27,MED12;TNRC11
MED27,MED13
MED27,MED13L
MED27,MED14
MED27,MED15
MED27,MED16
MED27,MED17
MED27,MED18
MED27,MED20
MED27,MED21
MED27,MED22
MED27,MED23
MED27,MED24
MED27,MED25
MED27,MED26
MED27,MED28
MED27,MED30
MED27,MED31
MED27,MED4
MED27,MED6
MED27,MED7
MED27,MED8
MED27,MED9
MED27,POLR2A
MED27,POLR2B
MED27,POLR2C
MED27,POLR2D
MED27,POLR2E
MED27,TOP2A
MED27,TOP2B
MED27,ZNF512
MED28,CCNC
MED28,CDK19
MED28,CDK8
MED28,GTF2B
MED28,IXL;MED29
MED28,MED1
MED28,MED10
MED28,MED12;TNRC11
MED28,MED12L
MED28,MED13
MED28,MED13L
MED28,MED14
MED28,MED15
MED28,MED16
MED28,MED17
MED28,MED18
MED28,MED20
MED28,MED21
MED28,MED22
MED28,MED23
MED28,MED24
MED28,MED25
MED28,MED26
MED28,MED27
MED28,MED30
MED28,MED31
MED28,MED4
MED28,MED6
MED28,MED7
MED28,MED8
MED28,MED9
MED28,POLR2A
MED28,POLR2B
MED28,POLR2C
MED28,POLR2D
MED28,POLR2E
MED29,CCNC
MED29,CDK8
MED29,FBXL19
MED29,IXL;MED29
MED29,MED1
MED29,MED10
MED29,MED12;TNRC11
MED29,MED12L
MED29,MED13
MED29,MED13L
MED29,MED14
MED29,MED15
MED29,MED16
MED29,MED17
MED29,MED18
MED29,MED20
MED29,MED21
MED29,MED22
MED29,MED23
MED29,MED24
MED29,MED25
MED29,MED26
MED29,MED27
MED29,MED28
MED29,MED30
MED29,MED31
MED29,MED4
MED29,MED6
MED29,MED7
MED29,MED8
MED29,MED9
MED29,POLR2A
MED29,POLR2B
MED29,POLR2C
MED29,POLR2D
MED29,POLR2E
MED29,POLR2K
MED29,PRKD3;PRKD1;PRKD2
MED29,TADA2B
MED31,CCNC
MED31,CDK19
MED31,CDK8
MED31,CTDP1
MED31,GPN3
MED31,IXL;MED29
MED31,JMJD6
MED31,MED1
MED31,MED10
MED31,MED12;TNRC11
MED31,MED12L
MED31,MED13
MED31,MED13L
MED31,MED14
MED31,MED15
MED31,MED16
MED31,MED17
MED31,MED18
MED31,MED20
MED31,MED21
MED31,MED22
MED31,MED23
MED31,MED24
MED31,MED25
MED31,MED26
MED31,MED27
MED31,MED28
MED31,MED30
MED31,MED4
MED31,MED6
MED31,MED7
MED31,MED8
MED31,MED9
MED31,MTA3
MED31,POLR2A
MED31,POLR2B
MED31,POLR2C
MED31,POLR2D
MED31,POLR2E
MED31,POLR2K
MED31,PRDX1
MED31,TADA2B
MED4,CCNC
MED4,CDK19
MED4,CDK8
MED4,GTF2B
MED4,IXL;MED29
MED4,MED1
MED4,MED10
MED4,MED12;TNRC11
MED4,MED12L
MED4,MED13
MED4,MED13L
MED4,MED14
MED4,MED15
MED4,MED16
MED4,MED17
MED4,MED18
MED4,MED19
MED4,MED20
MED4,MED21
MED4,MED22
MED4,MED23
MED4,MED24
MED4,MED25
MED4,MED26
MED4,MED27
MED4,MED28
MED4,MED30
MED4,MED31
MED4,MED6
MED4,MED7
MED4,MED8
MED4,MED9
MED4,POLR2A
MED4,POLR2B
MED4,POLR2C
MED4,POLR2D
MED4,POLR2E
MED4,POLR2K
MED4,TADA2B
MED6,CCNC
MED6,MED1
MED6,MED10
MED6,MED12;TNRC11
MED6,MED16
MED6,MED17
MED6,MED22
MED6,MED23
MED6,MED24
MED6,MED27
MED6,MED28
MED6,MED30
MED6,MED31
MED6,MED7
MED6,MED8
MED6,MED9
MED6,POLR2A
MED6,POLR2B
MED6,POLR2C
MED6,POLR2D
MED6,POLR2E
MED8,IXL;MED29
MED8,MED1
MED8,MED10
MED8,MED16
MED8,MED17
MED8,MED18
MED8,MED20
MED8,MED22
MED8,MED23
MED8,MED24
MED8,MED27
MED8,MED28
MED8,MED30
MED8,MED31
MED8,MED6
MED8,MED7
MED8,MED9
MED8,POLR2A
MED8,POLR2B
MED8,POLR2C
MED8,POLR2D
MED9,CCNC
MED9,CDK19
MED9,CDK8
MED9,CTDP1
MED9,GPN3
MED9,GTF2B
MED9,HIST2H2BE;HIST1H2BB;HIST1H2BO;HIST1H2BJ
MED9,IXL;MED29
MED9,JMJD6
MED9,KPNA3
MED9,MED1
MED9,MED10
MED9,MED12;TNRC11
MED9,MED12L
MED9,MED13
MED9,MED13L
MED9,MED14
MED9,MED15
MED9,MED16
MED9,MED17
MED9,MED18
MED9,MED19
MED9,MED20
MED9,MED21
MED9,MED22
MED9,MED23
MED9,MED24
MED9,MED25
MED9,MED26
MED9,MED27
MED9,MED28
MED9,MED30
MED9,MED31
MED9,MED4
MED9,MED6
MED9,MED7
MED9,MED8
MED9,P4HA1
MED9,P4HB
MED9,POLR2A
MED9,POLR2B
MED9,POLR2C
MED9,POLR2D
MED9,POLR2E
MED9,POLR2G
MED9,POLR2K
MED9,REPS1
MED9,TADA2B
MED9,TAF9B
MED9,URI1
MED9,ZNF384
METAP2,ABCE1
METAP2,ATAD1
METAP2,ATXN2
METAP2,C11ORF98
METAP2,CAPRIN1
METAP2,CCDC124
METAP2,CKMT1A;CKMT1B
METAP2,CTPS1
METAP2,CWF19L1
METAP2,DDX6
METAP2,DHX29
METAP2,DHX30
METAP2,DHX9
METAP2,DRG1
METAP2,EIF2S1
METAP2,EIF2S2
METAP2,EIF2S3;EIF2S3L
METAP2,EIF3A
METAP2,EIF3B
METAP2,EIF3C
METAP2,EIF3CL
METAP2,EIF3D
METAP2,EIF3E
METAP2,EIF3G
METAP2,EIF3H
METAP2,EIF3I
METAP2,EIF3K
METAP2,EIF3L
METAP2,EIF3M
METAP2,EIF4A1
METAP2,EIF4B
METAP2,EIF4E
METAP2,EIF4G1
METAP2,EIF4G2
METAP2,FAM195B
METAP2,FAU
METAP2,GLUD1;GLUD2
METAP2,GNB2L1
METAP2,GNL2
METAP2,GNL3
METAP2,GTPBP4
METAP2,H1FX
METAP2,IGF2BP3
METAP2,ILF3
METAP2,KTN1
METAP2,LARP1
METAP2,LSG1
METAP2,LYAR
METAP2,MTDH
METAP2,NCL
METAP2,NKRF
METAP2,NOB1
METAP2,NOMO3;NOMO1;NOMO2
METAP2,NUFIP2
METAP2,PABPC1;PABPC3
METAP2,PABPC4
METAP2,PELP1
METAP2,PRRC2A
METAP2,PRRC2B
METAP2,RBM28
METAP2,RPL10
METAP2,RPL10A
METAP2,RPL11
METAP2,RPL12
METAP2,RPL13
METAP2,RPL13A;RPL13A
METAP2,RPL14
METAP2,RPL15
METAP2,RPL17;RPL17-C18ORF32
METAP2,RPL18
METAP2,RPL19
METAP2,RPL21
METAP2,RPL22
METAP2,RPL23A
METAP2,RPL24
METAP2,RPL26;RPL26L1
METAP2,RPL27
METAP2,RPL27A
METAP2,RPL28
METAP2,RPL29
METAP2,RPL3
METAP2,RPL30
METAP2,RPL31
METAP2,RPL32
METAP2,RPL34
METAP2,RPL35
METAP2,RPL35A
METAP2,RPL36
METAP2,RPL37A
METAP2,RPL38
METAP2,RPL39P5;RPL39
METAP2,RPL4
METAP2,RPL5
METAP2,RPL6
METAP2,RPL7
METAP2,RPL7A
METAP2,RPL8
METAP2,RPL9
METAP2,RPLP0;RPLP0P6
METAP2,RPLP1
METAP2,RPLP2
METAP2,RPN1
METAP2,RPS10;RPS10-NUDT3
METAP2,RPS11
METAP2,RPS12
METAP2,RPS13
METAP2,RPS14
METAP2,RPS15
METAP2,RPS15A
METAP2,RPS16
METAP2,RPS17
METAP2,RPS18
METAP2,RPS19
METAP2,RPS2
METAP2,RPS20
METAP2,RPS21
METAP2,RPS23
METAP2,RPS24
METAP2,RPS25
METAP2,RPS26
METAP2,RPS27;RPS27L
METAP2,RPS27L
METAP2,RPS28
METAP2,RPS3
METAP2,RPS3A
METAP2,RPS4X
METAP2,RPS5
METAP2,RPS6
METAP2,RPS7
METAP2,RPS8
METAP2,RPS9
METAP2,RPSA
METAP2,SERBP1
METAP2,SRP54
METAP2,SRP68
METAP2,SRP72
METAP2,SRPRB
METAP2,SSR1
METAP2,STAU1
METAP2,SYNCRIP
METAP2,UPF1
METAP2,USP10
METAP2,VAPA
MFN1,MFN2
MFN1,SYAP1
MFN2,MFN1
MIF,AGO2
MIF,AHCYL1
MIF,ANKRD26
MIF,ANLN
MIF,ARMC4
MIF,BCOR
MIF,BLM
MIF,C2ORF44
MIF,C5ORF45
MIF,CAD
MIF,CCNB1
MIF,CDC25C
MIF,CDK17;CDK18;CDK16
MIF,CDK5RAP2
MIF,CEP162
MIF,CEP55
MIF,CEP85
MIF,CLSPN
MIF,CSNK2A1;CSNK2A3
MIF,CSPP1
MIF,CTNND1
MIF,DDA1
MIF,DDB1
MIF,DOCK7
MIF,FIGNL1
MIF,GIGYF2
MIF,GOLGA2
MIF,GOSR1
MIF,HIC2
MIF,HMG20A
MIF,HPRT1
MIF,HSBP1
MIF,JUN
MIF,LMO7
MIF,LRCH1
MIF,LRCH2
MIF,LRCH3
MIF,MAGED1
MIF,MAPK6
MIF,MBIP
MIF,MCM2
MIF,MCM4
MIF,MCM6
MIF,MCM7
MIF,MCM8
MIF,MTBP
MIF,NCOA2
MIF,NCOA3
MIF,NCOR1
MIF,NDUFS1
MIF,NF1
MIF,NME7
MIF,NOL11
MIF,NSRP1;CCDC55
MIF,OGT
MIF,OIP5
MIF,PAIP1
MIF,PHF14
MIF,PML
MIF,PPP4C
MIF,PROSER3
MIF,PSME3
MIF,PTPN23
MIF,RAB1A
MIF,RAB1B;RAB1C
MIF,RAB2A
MIF,RABAC1
MIF,RBM14
MIF,REPS1
MIF,RPRD2
MIF,SCFD1
MIF,SDCCAG3
MIF,SEC22B
MIF,SHKBP1
MIF,SIPA1L1
MIF,SIPA1L2
MIF,SOBP
MIF,SRCIN1
MIF,SUMO1
MIF,TBK1
MIF,TBKBP1
MIF,TCEAL4
MIF,TCF20
MIF,TICRR
MIF,TIGD1
MIF,TMED10
MIF,TMED9
MIF,TNRC6A
MIF,TNRC6B
MIF,TNRC6C
MIF,TRIM8
MIF,UBR5
MIF,UHRF1BP1L
MIF,UNNAMED
MIF,UTP14A
MIF,WDR82
MIF,ZBTB10
MIF,ZBTB33
MIF,ZC3H4
MINK1,ALKBH5
MINK1,ERCC6L
MINK1,FECH
MINK1,NFYA
MINK1,PKNOX1;PKNOX2
MINK1,PRKAB1
MINK1,SUB1
MIS12,ARPC1A
MIS12,CAMSAP3
MIS12,CASC5
MIS12,CLASP1
MIS12,DSN1
MIS12,KLC2
MIS12,MARK2
MIS12,NDC80
MIS12,NSL1
MIS12,PMF1-BGLAP;PMF1
MIS12,SPC24
MIS12,SPC25
MIS12,TBC1D4
MIS12,TRAPPC4
MIS12,TRAPPC8
MIS12,YWHAB
MIS12,YWHAE
MIS12,YWHAG
MIS12,YWHAH
MIS12,YWHAQ
MIS12,YWHAZ
MIS12,ZWINT
MKI67,H1F0
MKI67,HIST1H2AJ;HIST1H2AH;HIST1H2AG;H2AFJ
MKI67,HIST2H2BE;HIST1H2BB;HIST1H2BO;HIST1H2BJ
MKI67,POLR3B
MKI67,ZC3H11A
MKI67,ZNF512
MKNK1,GALNT2
MKNK1,MKNK1;DKFZP686E14208
MKNK1,SUB1
MMGT1,ATP2A2
MMGT1,CANX
MMGT1,CCDC47
MMGT1,EMC1
MMGT1,EMC2
MMGT1,EMC3
MMGT1,EMC4
MMGT1,EMC7
MMGT1,EMC8
MMGT1,GCSH
MMGT1,LAP3
MMGT1,LBR
MMGT1,MKI67
MMGT1,NDUFA3
MMGT1,RANBP2
MMGT1,RCBTB2
MMGT1,SAP18
MMGT1,TMEM33
MMGT1,TPR
MPHOSPH10,DIEXF
MPHOSPH10,IMP4
MPHOSPH10,UTP3
MRTO4,CAD
MRTO4,RPL37A
MSH6,C17ORF53
MSH6,EXO1
MSH6,FEN1
MSH6,HIST1H2AJ;HIST1H2AH;HIST1H2AG;H2AFJ
MSH6,HIST1H2BN;HIST1H2BM;HIST1H2BH;HIST2H2BF;HIST1H2BC;HIST1H2BD;HIST1H2BK;H2BFS
MSH6,MCM8
MSH6,MCM9
MSH6,MSH2
MSH6,PCNA
MSH6,SMARCAD1
MSH6,TATDN3
MSH6,ZDBF2
MSN,AATF
MSN,CNTRL
MSN,EZR
MSN,KIAA1033
MSN,MNS1
MSN,PFDN1
MSN,RDX
MTMR1,BPNT1
MTMR1,GMNN
MTMR1,MTMR2
MTMR1,NADK
MTMR1,NDUFB10
MTMR1,SBF1
MTMR1,SBF2
MTMR1,USP9X
MTMR1,VPRBP
MTMR2,C20ORF24
MTMR2,COX7A2
MTMR2,CPSF6
MTMR2,DR1
MTMR2,G6PD
MTMR2,LUC7L3
MTMR2,MTMR1
MTMR2,MTMR10
MTMR2,MTMR12
MTMR2,SBF1
MTMR2,SBF2
MTMR2,YWHAE
MTMR3,NDUFA3
MTMR3,RANGAP1
MTOR,FOXP1
MTOR,RICTOR
MTOR,RPTOR
MTOR,VMP1
MVB12A,CEP55
MVB12A,HGS
MVB12A,IST1
MVB12A,STAM
MVB12A,STAM2
MVB12A,TSG101
MVB12A,VPS28
MVB12A,VPS37B
MVD,ACVR2B
MVD,FASN
MVD,GLT8D1
MVD,NSDHL
MVD,TTLL5
MVD,ZNF554
MVK,LPCAT2
MYBBP1A,GORASP2
MYBBP1A,TMED10
MYBBP1A,TMED2
MYBBP1A,TMED3
MYBBP1A,TMED4
MYBBP1A,TMED5
MYH10,MYL12A;MYL9
MYH10,MYL6
MYH10,MYL6B
MYH10,SPECC1
MYH9,ACADM
MYH9,ALDH1B1
MYH9,ATP5O
MYH9,C1QBP
MYH9,HSPD1
MYH9,IARS2
MYH9,LETM1
MYH9,MDH2
MYH9,MRPS18C
MYH9,MTHFD1L
MYH9,MTHFD2
MYH9,MYL12A;MYL9
MYH9,MYL6
MYH9,MYL6B
MYH9,NDUFA3
MYH9,NDUFB3
MYH9,NDUFS5
MYH9,NNT
MYH9,OAT
MYH9,PMPCB
MYH9,PPIF
MYH9,TRAP1
MYH9,UQCRFS1;UQCRFS1P1
MYL12A,FLII
MYL12A,IPO4
MYL12A,KIF2C
MYL12A,LRRFIP1
MYL12A,LRRFIP2
MYL12A,MYH10
MYL12A,MYH14
MYL12A,MYH9
MYL12A,MYL1
MYL12A,MYL12A;MYL9
MYL12A,MYL6
MYL12A,MYL6B
MYL12A,MYO18A
MYL12A,RSF1
MYL12B,MRPS18C
MYL12B,MYH9
MYL12B,MYL12A;MYL9
MYL12B,MYL6
MYL12B,MYL6B
MYL12B,MYO18A
MYL12B,PPP6C
MYL6,CALM2;CALM3;CALM1
MYL6,IQGAP1
MYL6,MYH9
MYL6,MYL12A;MYL9
MYL6,MYL6B
MYL6,MYO18A
MYL6,RAC1;RAC3
MYL6B,IQGAP1
MYL6B,IQGAP3
MYL6B,MYH10
MYL6B,MYH14
MYL6B,MYH9
MYL6B,MYL12A;MYL9
MYL6B,MYL6
MYL6B,MYO9B
MYO1B,CALM2;CALM3;CALM1
MYO1B,ECD
MYO1B,MYO1C
MYO1B,NAP1L1
MYO1C,CALM2;CALM3;CALM1
MYO1E,ARHGAP21
MYO1E,CALM2;CALM3;CALM1
MYO1E,CBX3
MYO1E,CTDSPL2
MYO1E,DNASE1L2
MYO1E,H1F0
MYO1E,H1FX
MYO1E,H2AFZ;H2AFV
MYO1E,HIST1H1D
MYO1E,HIST1H2AJ;HIST1H2AH;HIST1H2AG;H2AFJ
MYO1E,HIST1H2BN;HIST1H2BM;HIST1H2BH;HIST2H2BF;HIST1H2BC;HIST1H2BD;HIST1H2BK;H2BFS
MYO1E,HIST1H4A
MYO1E,HIST2H2AA3;HIST2H2AC
MYO1E,KIF22
MYO1E,KMT2A
MYO1E,MYO1C
MYO1E,NUMA1
MYO1E,OSTF1
MYO1E,PARP1
MYO1E,PARP2
MYO1E,RAD50
MYO1E,RIF1
MYO1E,RPS27A;UBC;UBB;UBA52
MYO1E,SMARCA1
MYO1E,SMARCA5
MYO1E,SUZ12
MYO1E,WHSC1
MYO6,APPL2
MYO6,ARHGEF12
MYO6,CALM2;CALM3;CALM1
MYO6,DOCK7
MYO6,FAM13A
MYO6,GIPC1
MYO6,LRCH1
MYO6,LRCH3
MYO6,MYL6B
MYO6,RPS27A;UBC;UBB;UBA52
MYO6,TOLLIP
MYO6,TOM1
MYO6,TOM1L2
MYO9B,CALM2;CALM1;CALM3
MYO9B,DCAF8
MYO9B,DICER1
MYO9B,ECD
MYO9B,MYL6
MYO9B,MYL6B
MYO9B,NAP1L1
MYO9B,NAP1L4
MYO9B,NEFM
MYO9B,PJA1;PJA2
MYO9B,PPM1G
MYO9B,TARBP2
NANS,FKBP5
NANS,NDUFA3
NANS,SKIL
NAPA,BET1;DKFZP781C0425
NAPA,BNIP1
NAPA,GOSR1
NAPA,MRPS9
NAPA,NAPB
NAPA,NAPG
NAPA,NSF
NAPA,NUP210
NAPA,PAK2
NAPA,PTTG1IP
NAPA,RREB1
NAPA,SCFD1
NAPA,SEC22B
NAPA,SNAP23
NAPA,SNAP29
NAPA,STX12
NAPA,STX18
NAPA,STX4
NAPA,STX5
NAPA,STX6
NAPA,STX8
NAPA,UBE3B
NAPA,USE1
NAPA,VAMP3;VAMP2
NAPA,VAMP4
NAPA,VPS45
NAPA,VTI1B
NAPA,YKT6
NAPG,NAPA
NAPG,NSF
NAPG,UBE3B
NCAPH,AIMP1
NCAPH,CAPRIN1
NCAPH,CCDC124
NCAPH,DARS
NCAPH,DDX6
NCAPH,DHX9
NCAPH,DYNC1H1
NCAPH,EEF1E1;EEF1E1-BLOC1S5
NCAPH,EIF2S3;EIF2S3L
NCAPH,EIF3A
NCAPH,EIF3B
NCAPH,EIF3C
NCAPH,EIF3CL
NCAPH,EIF3E
NCAPH,EIF3G
NCAPH,EIF3H
NCAPH,EIF3I
NCAPH,EIF3K
NCAPH,EIF3L
NCAPH,EIF4A1
NCAPH,EIF4G1
NCAPH,EIF5A;EIF5AL1
NCAPH,EPRS
NCAPH,GLRX3
NCAPH,GLUD1;GLUD2
NCAPH,GNB2L1
NCAPH,GNL3
NCAPH,HCFC1
NCAPH,HNRNPC
NCAPH,HNRNPK
NCAPH,HNRNPM
NCAPH,IARS
NCAPH,ILF2
NCAPH,ILF3
NCAPH,KARS
NCAPH,KIF20B
NCAPH,KIF4A
NCAPH,KTN1
NCAPH,LARP1
NCAPH,LARS
NCAPH,MARS
NCAPH,MATR3
NCAPH,MYH9
NCAPH,NACA
NCAPH,NCAPD2
NCAPH,NCAPG
NCAPH,NPM1
NCAPH,NSUN5
NCAPH,NUFIP2
NCAPH,NUP50
NCAPH,PABPC1
NCAPH,PABPC4
NCAPH,PABPN1
NCAPH,PDCD4
NCAPH,PLAA
NCAPH,PRMT1
NCAPH,PRPS1;PRPS1L1
NCAPH,PRRC2C
NCAPH,PSAT1
NCAPH,PSMB3
NCAPH,PSMD11
NCAPH,PSMD3
NCAPH,PSMD6
NCAPH,PSMD7
NCAPH,QARS
NCAPH,RARS
NCAPH,RPL10
NCAPH,RPL10A
NCAPH,RPL11
NCAPH,RPL12
NCAPH,RPL13
NCAPH,RPL13A;RPL13A
NCAPH,RPL14
NCAPH,RPL15
NCAPH,RPL17;RPL17-C18ORF32
NCAPH,RPL18
NCAPH,RPL18A
NCAPH,RPL19
NCAPH,RPL21
NCAPH,RPL22
NCAPH,RPL23
NCAPH,RPL23A
NCAPH,RPL24
NCAPH,RPL27
NCAPH,RPL27A
NCAPH,RPL28
NCAPH,RPL29
NCAPH,RPL3
NCAPH,RPL30
NCAPH,RPL31
NCAPH,RPL32
NCAPH,RPL34
NCAPH,RPL35
NCAPH,RPL35A
NCAPH,RPL36
NCAPH,RPL37A
NCAPH,RPL38
NCAPH,RPL39P5;RPL39
NCAPH,RPL4
NCAPH,RPL5
NCAPH,RPL6
NCAPH,RPL7
NCAPH,RPL7A
NCAPH,RPL8
NCAPH,RPL9
NCAPH,RPLP0;RPLP0P6
NCAPH,RPLP1
NCAPH,RPLP2
NCAPH,RPS11
NCAPH,RPS12
NCAPH,RPS13
NCAPH,RPS14
NCAPH,RPS15
NCAPH,RPS15A
NCAPH,RPS16
NCAPH,RPS18
NCAPH,RPS19
NCAPH,RPS2
NCAPH,RPS20
NCAPH,RPS21
NCAPH,RPS23
NCAPH,RPS24
NCAPH,RPS25
NCAPH,RPS26;RPS26P11
NCAPH,RPS27
NCAPH,RPS28
NCAPH,RPS3
NCAPH,RPS3A
NCAPH,RPS4X
NCAPH,RPS5
NCAPH,RPS6
NCAPH,RPS7
NCAPH,RPS8
NCAPH,RPS9
NCAPH,RPSA
NCAPH,SERBP1
NCAPH,SMC2
NCAPH,SMC4
NCAPH,SPAG9
NCAPH,SRP54
NCAPH,SRP72
NCAPH,ST13;ST13P4;ST13P5
NCAPH,STAM
NCAPH,STAU1
NCAPH,TMPO
NCAPH,TOP2A
NCAPH,YTHDF2
NCAPH2,RPL11
NCAPH2,RPL38
NCAPH2,RPS8
NCAPH2,SMC2
NCK1,ARHGAP21
NCK1,BAZ1B
NCK1,H1F0
NCK1,H1FX
NCK1,H2AFZ;H2AFV
NCK1,HIST1H1D
NCK1,HIST1H2AJ;HIST1H2AH;HIST1H2AG;H2AFJ
NCK1,HIST1H2BN;HIST1H2BM;HIST1H2BH;HIST2H2BF;HIST1H2BC;HIST1H2BD;HIST1H2BK;H2BFS
NCK1,HIST1H4A
NCK1,HIST2H2AA3;HIST2H2AC
NCK1,HIST2H3A
NCK1,HIST3H2BB
NCK1,KIF22
NCK1,NUMA1
NCK1,PARP1
NCK1,PHIP
NCK1,RAD50
NCK1,RPS27A;UBC;UBB;UBA52
NCK1,SMARCA1
NCK1,SMARCA5
NCK1,TOP2A
NCK1,WHSC1
NCKAP1,ABI1
NCKAP1,ABI2
NCKAP1,ABL1
NCKAP1,ABL2
NCKAP1,ADNP2
NCKAP1,BAIAP2
NCKAP1,BRK1
NCKAP1,CYFIP1
NCKAP1,CYFIP2
NCKAP1,ENAH
NCKAP1,H1FX
NCKAP1,H2AFZ;H2AFV
NCKAP1,HIST1H2BN;HIST1H2BM;HIST1H2BH;HIST2H2BF;HIST1H2BC;HIST1H2BD;HIST1H2BK;H2BFS
NCKAP1,HIST2H2AA3;HIST2H2AC
NCKAP1,HOMER1
NCKAP1,HSPA5
NCKAP1,KIAA1522
NCKAP1,MECR
NCKAP1,MYL6B
NCKAP1,NHS
NCKAP1,NHSL1
NCKAP1,NHSL2
NCKAP1,P4HA1
NCKAP1,PARP1
NCKAP1,TTC28
NCKAP1,WASF1
NCKAP1,WASF2
NCKAP1,WASF3
NCKAP1,YWHAB
NCKAP1,YWHAE
NCKAP1,YWHAG
NCKAP1,YWHAH
NCKAP1,YWHAQ
NCKAP1,YWHAZ
NCKAP5L,MED18
NCKAP5L,RCBTB2
NCL,LARP7
NCL,NOP56
NCL,NUPL2
NCL,PNO1
NCL,POLR1B
NCL,POLR1C
NCL,POLR1E
NCL,RAB11FIP2
NCL,RPS4X
NCL,TSR1
NCLN,ATP2A2
NCLN,C20ORF24
NCLN,CCDC47
NCLN,CDK5RAP3
NCLN,DDRGK1
NCLN,DERL1
NCLN,DHCR7
NCLN,EI24
NCLN,EMC1
NCLN,EMC2
NCLN,EMC4
NCLN,EMC6
NCLN,EMC7
