target_gene_name,interactor_gene_name,interaction_stoichiometry
ARHGAP35,KIAA1211L,0.000145027
ARHGAP35,PA2G4,0.009674314
ARHGAP35,RASA1,0.013027639
ARHGAP8,PRR5-ARHGAP8;ARHGAP8,1
ARHGEF12,ARHGEF11,0.121797125
ARHGEF12,GIPC1,0.068917955
ARHGEF12,MYO6,0.024548297
ARHGEF12,VAPA,0.028439233
ARHGEF18,AKAP13,0.009066048
ARHGEF7,ARHGEF6,0.141271691
ARHGEF7,GIT1,7.937838184
ARHGEF7,GIT2,0.482874689
ARHGEF7,NCK2,0.005186878
ARHGEF7,PAK1,0.073500433
ARHGEF7,PAK2,0.013334146
ARHGEF7,PAK3,0.00357113
ARHGEF7,PXN,0.000483366
ARHGEF7,REPS1,0.00015187
ARHGEF7,SCRIB,0.018999939
ARHGEF7,YWHAE,0.048433466
ARHGEF7,YWHAG,0.01942308
ARHGEF7,YWHAH,0.01700319
ARID1A,ACTL6A,1.251165605
ARID1A,ANKRD26,0.010968992
ARID1A,BCL7A,0.468316165
ARID1A,DPF1,0.075251027
ARID1A,DPF2,0.868407909
ARID1A,DPF3,0.040960938
ARID1A,SMARCA2,0.036339291
ARID1A,SMARCA4,0.638973097
ARID1A,SMARCB1,1.519926493
ARID1A,SMARCC1,1.46907111
ARID1A,SMARCC2,0.445663226
ARID1A,SMARCD1,0.243490127
ARID1A,SMARCD2,0.419233271
ARID1A,SMARCD3,0.131156773
ARID1A,SMARCE1,1.16647221
ARID1A,SS18,0.269785483
ARID1A,SS18L1,0.018623333
ARID1B,DPF2,0.143743501
ARID1B,SMARCB1,2.098338575
ARID1B,SMARCE1,1.670895115
ARL1,EXOC4,0.009708836
ARL1,YWHAB,0.229349403
ARL1,YWHAE,0.356891986
ARL1,YWHAH,0.132787176
ARL1,YWHAQ,0.134529628
ARL1,YWHAZ,1.463968865
ARL13B,GEMIN4,0.327311453
ARL14EP,ACTR2,0.170803243
ARL14EP,APPL1,0.001228106
ARL14EP,ARPC1A,0.065984154
ARL14EP,ARPC2,0.020002473
ARL14EP,ATF7IP,0.714536974
ARL14EP,ATF7IP2,0.026267623
ARL14EP,BCOR,0.005625566
ARL14EP,DYNC2LI1,0.000429625
ARL14EP,RPS27A;UBC;UBB;UBA52,2.869642801
ARL14EP,SETDB1,0.715622128
ARL14EP,SNAP29,0.982844442
ARL14EP,YWHAB,1.233431425
ARL14EP,YWHAE,2.252145156
ARL14EP,YWHAG,0.211960126
ARL14EP,YWHAH,0.537538373
ARL14EP,YWHAQ,0.64111699
ARL14EP,YWHAZ,7.393110384
ARL2,ARL2-SNX15;ARL2,1
ARL2,TBCD,0.25603064
ARL2,TUBB4A,0.005013054
ARL2,TUBB4B,0.482073102
ARL2,YWHAB,0.106395192
ARL2,YWHAE,0.172931393
ARL2,YWHAH,0.080486698
ARL2,YWHAZ,0.790043745
ARL2BP,CFAP20,0.732910509
ARL2BP,YWHAB,0.36851701
ARL2BP,YWHAE,0.62297536
ARL2BP,YWHAQ,0.208067031
ARL2BP,YWHAZ,2.702286745
ARL3,ACTR2,0.017211749
ARL3,ACTR3,0.017662547
ARL3,APPL1,0.000421553
ARL3,ARL1,0.006775803
ARL3,ARPC1A,0.005435156
ARL3,ARPC2,0.002808357
ARL3,ATIC,0.002559904
ARL3,BAIAP2,5.26E-05
ARL3,M6PR,0.001207456
ARL3,NAP1L4,0.073299906
ARL3,PDE6D,0.032826193
ARL3,SLC37A4,0.000545705
ARL3,TRAPPC13,7.34E-05
ARL3,TRAPPC4,0.000226226
ARL3,TRAPPC8,2.87E-06
ARL3,YWHAB,0.111248311
ARL3,YWHAE,0.200561272
ARL3,YWHAG,0.031393826
ARL3,YWHAH,0.069804655
ARL3,YWHAQ,0.064673527
ARL3,YWHAZ,0.790935454
ARL6,YWHAZ,1.5507146
ARL6IP1,ARL6IP5,0.616896343
ARL6IP1,ATL2,0.094691877
ARL6IP1,ATL3,0.111022284
ARL6IP1,BCAP31,0.041432643
ARL6IP1,CTDNEP1,0.07366701
ARL6IP1,ESYT1,0.042546003
ARL6IP1,ESYT2,0.045462869
ARL6IP1,FAM134A,0.750259975
ARL6IP1,FAM134B,0.10537193
ARL6IP1,NSF,0.010836469
ARL6IP1,RAB2A,0.106742118
ARL6IP1,RAB5C,0.056740769
ARL6IP1,RABAC1,0.538106075
ARL6IP1,REEP4,0.061648414
ARL6IP1,REEP5,1.32917808
ARL6IP1,RTN3,0.412043468
ARL6IP1,SCFD1,0.009225549
ARL6IP1,VAPA,0.026791846
ARL6IP5,ACTR2,5.881934663
ARL6IP5,ARPC1A,2.157933707
ARL6IP5,ARPC1B,1.345965715
ARL6IP5,ARPC2,1.045081114
ARL6IP5,LMNB2,0.669088426
ARL6IP5,YWHAB,43.19394271
ARL6IP5,YWHAE,76.17088906
ARL6IP5,YWHAG,8.006486941
ARL6IP5,YWHAH,19.01704267
ARL6IP5,YWHAQ,23.76982208
ARL6IP5,YWHAZ,359.1775381
ARL6IP6,ACTR2,
ARL6IP6,APPL1,
ARL6IP6,ARPC1A,
ARL6IP6,ARPC1B,
ARL6IP6,ARPC2,
ARL6IP6,BAIAP2,
ARL6IP6,CALM2;CALM3;CALM1,
ARL6IP6,CLASP1,
ARL6IP6,CRTC2,
ARL6IP6,FASN,
ARL6IP6,KLC2,
ARL6IP6,RAB5C;RAB5B;DIRAS1;DIRAS2;RAB5A,
ARL6IP6,SUN2,
ARL6IP6,TRAPPC11,
ARL6IP6,TRAPPC4,
ARL6IP6,YWHAB,
ARL6IP6,YWHAE,
ARL6IP6,YWHAG,
ARL6IP6,YWHAH,
ARL6IP6,YWHAQ,
ARL6IP6,YWHAZ,
ARL8A,ARPC1A,0.019605362
ARL8A,BAIAP2,0.001531734
ARL8A,CLASP1,0.002991396
ARL8A,GATAD1,0.00054205
ARL8A,MARK2,0.000184327
ARL8A,MYO6,0.020207565
ARL8A,TRAPPC4,0.004497649
ARL8A,YWHAB,0.375840812
ARL8A,YWHAE,0.503009742
ARL8A,YWHAG,0.058575691
ARL8A,YWHAH,0.154505383
ARL8A,YWHAQ,0.198222417
ARL8A,YWHAZ,2.28612247
ARL8B,APPL1,0.00288655
ARL8B,ARL8A,0.628084706
ARL8B,ARPC1A,0.048885037
ARL8B,ARPC2,0.027939349
ARL8B,ARPC5L,0.007506975
ARL8B,ATP6V0A1,0.000453504
ARL8B,BAIAP2,0.003196106
ARL8B,CAMSAP3,4.41E-05
ARL8B,GATAD1,0.000517025
ARL8B,KLC2,0.006596653
ARL8B,LMO7,0.000846064
ARL8B,MARK2,0.001504582
ARL8B,RAB7A,0.084672808
ARL8B,RAF1,0.005640686
ARL8B,TBC1D4,0.005671999
ARL8B,TMEM192,0.033833002
ARL8B,TRAPPC4,0.010403973
ARL8B,TRAPPC8,0.001951142
ARL8B,VAMP7,0.022476712
ARL8B,YWHAB,0.876425929
ARL8B,YWHAE,1.146839711
ARL8B,YWHAG,0.185189667
ARL8B,YWHAH,0.374600861
ARL8B,YWHAQ,0.406757787
ARL8B,YWHAZ,5.911218088
ARPC2,ACTR2,1.060071333
ARPC2,ACTR3,0.785777976
ARPC2,ACTR3B,0.019755036
ARPC2,ARPC1A,0.401825883
ARPC2,ARPC1B,0.118930004
ARPC2,ARPC3,1.300824788
ARPC2,ARPC4-TTLL3;ARPC4,0.588163174
ARPC2,ARPC5,0.878065091
ARPC2,ARPC5L,1.056219349
ARPC2,BOP1,0.003916709
ARPC2,CLEC16A,0.006013139
ARPC2,DYNC1LI1,1.72E-05
ARPC2,FAM50A,0.040318418
ARPC2,KIFC1,0.000103373
ARPC2,MRPL42,0.000150742
ARPC2,SIK3,8.71E-06
ARPC2,SPECC1L;SPECC1L-ADORA2A,0.000229123
ARPC2,UNNAMED,0.53802571
ARPC2,ZNF830,0.001180654
ARPC3,ACTR2,0.805273284
ARPC3,ACTR3,0.85485716
ARPC3,ACTR3B,0.074115478
ARPC3,ARPC1A,0.406894787
ARPC3,ARPC1B,0.268884059
ARPC3,ARPC2,0.47031996
ARPC3,ARPC4-TTLL3;ARPC4,0.458806283
ARPC3,ARPC5,0.466293736
ARPC3,ARPC5L,0.463820993
ARPC3,BCOR,0.000442255
ARPC3,CHURC1;CHURC1-FNTB,0.004952551
ARPC3,CLEC16A,0.003588412
ARPC3,MNDA,0.00048358
ARPC3,SGTA,0.006304522
ARPC3,UNNAMED,0.24628851
ARPC3,YWHAB,0.01904202
ARPC3,YWHAE,0.033694927
ARPC3,YWHAZ,0.135514698
ASS1,ACADM,0.003455167
ASS1,ALDH1B1,0.002298235
ASS1,C1QBP,0.139950504
ASS1,COX5A,0.047630369
ASS1,CS,0.011510813
ASS1,ETFB,0.009161216
ASS1,GAPDH,0.150095865
ASS1,GFM1,0.001776069
ASS1,HSPD1,0.101765512
ASS1,HSPE1,0.035526781
ASS1,IARS2,0.002104963
ASS1,LDHA,0.195006187
ASS1,LETM1,0.005107188
ASS1,MDH2,0.040845935
ASS1,NDUFA3,0.01514566
ASS1,NDUFAF2,0.013375544
ASS1,OAT,0.001736824
ASS1,PDHB,0.008773929
ASS1,PPA2,0.004420303
ASS1,SDHA,0.003988836
ASS1,SFXN1,0.031552501
ASS1,SLC25A6,0.010005142
ASS1,TIMM44,0.002963689
ASS1,TRAP1,0.005115281
ASS1,UQCRB,0.006340227
ASS1,UQCRC1,0.009371354
ASS1,UQCRFS1;UQCRFS1P1,0.011510695
ATG101,ATG13,0.697509901
ATG101,CCPG1,0.002196788
ATG101,CYP51A1,0.000839116
ATG101,DOCK6,0.000668408
ATG101,EMC8,0.019429254
ATG101,HSBP1,0.081160489
ATG101,NCOA5,0.013434339
ATG101,PRMT1,0.008948388
ATG101,RB1CC1,0.102130921
ATG101,RBMX;RBMXL2,0.193302755
ATG101,SAFB,0.009523991
ATG101,SAFB2,0.009303186
ATG101,ULK1,0.009458415
ATG101,ULK2,0.003105591
ATG12,AIMP1,0.035288482
ATG12,ATG16L1,3.122825855
ATG12,ATG3,0.046830297
ATG12,ATG5,4.116447995
ATG12,EMC8,0.022669698
ATG12,RB1CC1,0.140296948
ATG12,RPL11,0.298275209
ATG12,RPL32,0.158295177
ATG12,RPL38,0.228185344
ATG12,RPS12,0.346383174
ATG12,RPS8,0.722614449
ATG12,TECPR1,0.02963072
ATG13,AIMP1,0.072911052
ATG13,ALYREF,0.204115409
ATG13,ATG101,1.062540964
ATG13,CAPRIN1,0.162567113
ATG13,CCDC124,0.058823108
ATG13,DDX17,0.082290542
ATG13,DDX39B,0.151333142
ATG13,DDX5,0.254443807
ATG13,DDX6,0.108186195
ATG13,DHX9,0.093445384
ATG13,EIF3A,0.019277784
ATG13,EIF3B,0.256113819
ATG13,EIF3C,0.057931883
ATG13,EIF3CL,0.128372052
ATG13,EIF3D,0.10665752
ATG13,EIF3G,0.172316073
ATG13,EIF3H,0.038560524
ATG13,EIF3I,0.244266055
ATG13,EIF3K,0.138655059
ATG13,EIF3L,0.13889604
ATG13,EIF4E,0.036320446
ATG13,EIF4G1,0.027735202
ATG13,EMC8,0.060942215
ATG13,ENAH,0.031698363
ATG13,EPRS,0.057425301
ATG13,GLRX3,0.037669755
ATG13,GLUD1;GLUD2,0.060560919
ATG13,GNB2L1,6.802788131
ATG13,GNL3,0.057787414
ATG13,HCFC1,0.007541304
ATG13,HDLBP,0.016136874
ATG13,HIST2H2AA3;HIST2H2AC,6.72555906
ATG13,HNRNPA0,0.171265768
ATG13,HNRNPA2B1,0.980205944
ATG13,HNRNPA3,0.537608535
ATG13,HNRNPC,0.544266055
ATG13,HNRNPK,0.14514983
ATG13,HNRNPL,0.048214163
ATG13,HNRNPM,0.07879102
ATG13,HP1BP3,0.04078166
ATG13,ILF2,0.225653132
ATG13,ILF3,0.146526185
ATG13,KARS,0.044841567
ATG13,KTN1,0.02298474
ATG13,LARS,0.032362279
ATG13,MARS,0.075214163
ATG13,MATR3,0.046995192
ATG13,MTA2,0.012592662
ATG13,NACA,1.151250717
ATG13,NCOA5,0.094037994
ATG13,NPM1,0.873793482
ATG13,NUFIP2,0.015800602
ATG13,NUMA1,0.009527853
ATG13,PABPC1,2.146100917
ATG13,PABPC4,0.23700704
ATG13,PABPN1,0.179763953
ATG13,PRMT1,0.074547257
ATG13,PRPS1;PRPS1L1,0.199141956
ATG13,PRRC2C,0.013300704
ATG13,PSMD3,0.049780073
ATG13,RANGAP1,0.014962767
ATG13,RARS,0.036423199
ATG13,RB1CC1,0.223675049
ATG13,RBM8A,0.135077408
ATG13,RBMX;RBMXL2,1.064317456
ATG13,RPL10,0.449454521
ATG13,RPL10A,1.135125626
ATG13,RPL11,1.019697404
ATG13,RPL12,1.466333552
ATG13,RPL13,1.466456422
ATG13,RPL13A;RPL13A,3.14302097
ATG13,RPL14,0.181519675
ATG13,RPL15,0.627705705
ATG13,RPL17;RPL17-C18ORF32,2.173881881
ATG13,RPL18,0.91913943
ATG13,RPL18A,0.251125287
ATG13,RPL19,0.80193879
ATG13,RPL21,2.061897936
ATG13,RPL22,1.588696961
ATG13,RPL23,0.384443091
ATG13,RPL23A,2.263235856
ATG13,RPL24,1.134879109
ATG13,RPL27,4.71384031
ATG13,RPL27A,2.205060206
ATG13,RPL28,0.586934425
ATG13,RPL29,0.490378778
ATG13,RPL3,1.110733696
ATG13,RPL30,0.510507454
ATG13,RPL31,1.770642202
ATG13,RPL32,1.248423165
ATG13,RPL34,1.672577408
ATG13,RPL35,0.771884557
ATG13,RPL35A,1.004897745
ATG13,RPL36,0.292192278
ATG13,RPL37A,0.547899943
ATG13,RPL38,0.586654243
ATG13,RPL39P5;RPL39,0.933557913
ATG13,RPL4,1.031966743
ATG13,RPL5,1.654870269
ATG13,RPL6,1.519916499
ATG13,RPL7,1.25340453
ATG13,RPL7A,2.132245621
ATG13,RPL8,1.466558814
ATG13,RPL9,1.173877401
ATG13,RPLP0;RPLP0P6,1.228318521
ATG13,RPLP1,1.392381021
ATG13,RPLP2,7.429902523
ATG13,RPS12,1.381890973
ATG13,RPS13,0.908159143
ATG13,RPS14,1.058020356
ATG13,RPS15,0.562672018
ATG13,RPS15A,0.427333275
ATG13,RPS16,1.0143707
ATG13,RPS18,0.62487009
ATG13,RPS19,6.798487672
ATG13,RPS2,1.753512041
ATG13,RPS20,2.031787557
ATG13,RPS21,1.648752867
ATG13,RPS23,0.58111143
ATG13,RPS24,0.563539278
ATG13,RPS25,2.348695528
ATG13,RPS26;RPS26P11,0.107556264
ATG13,RPS27,0.408973624
ATG13,RPS28,4.465309633
ATG13,RPS3,2.155035753
ATG13,RPS3A,1.863271476
ATG13,RPS4X,0.5771126
ATG13,RPS5,0.261051283
ATG13,RPS6,1.345613532
ATG13,RPS7,0.845040138
ATG13,RPS8,2.551530058
ATG13,RPS9,0.930726778
ATG13,RPSA,1.482798165
ATG13,SAFB,0.045784042
ATG13,SAFB2,0.128685569
ATG13,SERBP1,0.766779468
ATG13,SMNDC1,0.046058988
ATG13,SNRNP40,0.040195709
ATG13,SNRPE,0.301978211
ATG13,ST13;ST13P4;ST13P5,0.179448586
ATG13,STAM,0.019035102
ATG13,STAU1,0.036400853
ATG13,STMN1,0.738886002
ATG13,TCERG1,0.010231277
ATG13,TMPO,0.13767381
ATG13,TOP2A,0.006040768
ATG13,ULK1,0.012280666
ATG13,XRCC5,0.056937277
ATG13,XRCC6,0.217065654
ATG13,YTHDF2,0.049634084
ATG13,ZNF638,0.021616156
ATG14,BECN1,5.046143646
ATG14,NRBF2,1.28117138
ATG14,PIK3C3,1.704475035
ATG14,PIK3R4,1.392014133
ATG14,PSME4,0.001050874
ATG2A,HIST2H2AA3;HIST2H2AC,
ATG2B,WDR45,0.506197758
ATG3,ATG16L1,0.049533728
ATG3,ATG5,0.056206059
ATG3,EMC8,0.002210339
ATG3,GABARAPL2,0.08440703
ATG3,HIST1H2BN;HIST1H2BM;HIST1H2BH;HIST2H2BF;HIST1H2BC;HIST1H2BD;HIST1H2BK;H2BFS,0.297777234
ATG3,HIST2H2AA3;HIST2H2AC,0.505318499
ATG3,HIST2H2BE;HIST1H2BB;HIST1H2BO;HIST1H2BJ,0.036654359
ATG3,PRMT1,0.001950096
ATG3,SUB1,0.040957155
ATG4B,AIMP1,0.003798613
ATG4B,CCDC124,0.010031865
ATG4B,COA4,0.007243013
ATG4B,DCP1A,0.000241766
ATG4B,DHX9,0.006137207
ATG4B,EIF2S3;EIF2S3L,0.000500469
ATG4B,EIF3A,0.004388028
ATG4B,EIF3B,0.019906279
ATG4B,EIF3H,0.003497898
ATG4B,EIF3J,0.00200671
ATG4B,EIF3K,0.012821859
ATG4B,EIF4A1,0.014073402
ATG4B,EIF4E,0.002635266
ATG4B,GABARAPL1;GABARAP,0.041263376
ATG4B,GLUD1;GLUD2,0.006703513
ATG4B,H1FX,0.02393463
ATG4B,ILF3,0.007916693
ATG4B,KTN1,0.003074092
ATG4B,NCAPD2,1.35E-05
ATG4B,NUFIP2,0.002577346
ATG4B,NUP50,0.000647162
ATG4B,PABPC1,0.154717901
ATG4B,PABPC4,0.014887639
ATG4B,PRMT1,0.005764449
ATG4B,PRRC2C,0.001421007
ATG4B,PSMD6,0.001231811
ATG4B,RPL10,0.024336211
ATG4B,RPL11,0.071287382
ATG4B,RPL13A;RPL13A,0.179959834
ATG4B,RPL17;RPL17-C18ORF32,0.116091846
ATG4B,RPL19,0.052075726
ATG4B,RPL22,0.117548266
ATG4B,RPL23,0.033713215
ATG4B,RPL24,0.058858482
ATG4B,RPL27,0.307450797
ATG4B,RPL28,0.030600665
ATG4B,RPL3,0.072706084
ATG4B,RPL30,0.059265604
ATG4B,RPL31,0.102155576
ATG4B,RPL32,0.126431584
ATG4B,RPL34,0.104520337
ATG4B,RPL38,0.037282099
ATG4B,RPL6,0.067343955
ATG4B,RPL9,0.074015933
ATG4B,RPLP0;RPLP0P6,0.074193065
ATG4B,RPS12,0.081103227
ATG4B,RPS13,0.057248701
ATG4B,RPS15,0.035402812
ATG4B,RPS15A,0.032831086
ATG4B,RPS16,0.057965993
ATG4B,RPS19,0.405562324
ATG4B,RPS23,0.030966573
ATG4B,RPS25,0.141064667
ATG4B,RPS26;RPS26P11,0.03381537
ATG4B,RPS3,0.123737803
ATG4B,RPS3A,0.108697282
ATG4B,RPS4X,0.039325679
ATG4B,RPS5,0.035125586
ATG4B,RPS7,0.052501968
ATG4B,RPS8,0.156373502
ATG4B,RPS9,0.072139956
ATG4B,RRP1B,0.000778169
ATG4B,SMC2,0.001352593
ATG4B,SRP54,0.001999004
ATG4B,STAM,0.000954567
ATG4B,STAU1,0.002612393
ATG4B,TOP2A,0.000772265
ATG4B,USP10,0.001930032
ATG4B,ZCCHC3,0.000499241
ATG4D,PRPF40A,0.021274744
ATG7,RPL11,0.350987262
ATG7,RPL22,0.482700166
ATG7,RPL32,0.243279099
ATG7,RPS23,0.145032274
ATG7,RPS8,0.771606466
ATG9A,BTF3,0.396115108
ATG9A,HSPA4,0.098043366
ATG9A,HSPH1,0.08417301
ATL2,ATL3,0.110829354
ATL2,ESYT1,0.044510044
ATL2,IDH1,0.01039095
ATL3,ATL1,0.026221888
ATL3,ATL2,0.041080416
ATL3,BIRC5,0.00492122
ATL3,ESYT1,0.003017392
ATL3,ESYT2,0.001108454
ATL3,GRWD1,0.002416094
ATL3,NRBF2,0.011637485
ATL3,REEP4,0.006411322
ATL3,REEP5,0.149982321
ATL3,RTN3,0.057303601
ATL3,UBL5,0.007209575
ATP1A1,ATP1B1,0.02569399
ATP1A1,ATP1B3,0.832224226
ATP1A1,NDRG1,0.008872786
ATP1A1,NDRG2,0.026609134
ATP1A1,SLC3A2,0.01670555
ATP2B1,ACSL3,0.000595802
ATP2B1,ATP2B3,0.000391464
ATP2B1,BSG,0.074042094
ATP2B1,CALM2;CALM3;CALM1,1.896220851
ATP2B1,NPTN;DKFZP566H1924,0.016962826
ATP2B1,TRIM71,0.001481898
ATP6AP1,ATP6AP2,0.736962186
ATP6AP1,ATP6V0A1,12.7717033
ATP6AP1,ATP6V0A2,4.322702954
ATP6AP1,ATP6V0C,8.223036019
ATP6AP1,ATP6V0D1,19.90409195
ATP6AP1,ATP6V1A,0.049965598
ATP6AP1,ATP6V1B2,1.892926769
ATP6AP1,ATP6V1G1,3.31485575
ATP6AP1,VAMP7,0.441369411
ATP6AP2,ATP6AP1,0.986805389
ATP6AP2,ATP6V0A1,19.62374953
ATP6AP2,ATP6V0A2,10.19247919
ATP6AP2,ATP6V0C,18.06401418
ATP6AP2,ATP6V0D1,30.98231623
ATP6AP2,ATP6V1A,3.590123186
ATP6AP2,ATP6V1B2,8.935039374
ATP6AP2,ATP6V1C1,0.110463871
ATP6AP2,ATP6V1D,1.45067736
ATP6AP2,ATP6V1E1,2.639753652
ATP6AP2,ATP6V1G1,15.5252771
ATP6AP2,ATP6V1H,1.145589935
ATP6AP2,NRDE2,0.26033403
ATP6AP2,RAB11B;RAB11A,1.962912243
ATP6AP2,STX12,4.461212843
ATP6AP2,STX7,0.318929489
ATP6AP2,TFRC,0.456993747
ATP6AP2,VAMP3;VAMP2,18.24313887
ATP6AP2,WBP11,30.6360085
ATP6V0A1,ATP6V0C,0.26448506
ATP6V0A1,ATP6V0D1,1.124965138
ATP6V0A1,ATP6V1A,0.05544255
ATP6V0A1,ATP6V1B2,0.203606074
ATP6V0A1,ATP6V1C1,0.001641544
ATP6V0A1,ATP6V1D,0.027892829
ATP6V0A1,ATP6V1E1,0.010415187
ATP6V0A1,ATP6V1G1,0.291115532
ATP6V0A1,ATP6V1H,0.013939055
ATP6V0A1,VAMP3;VAMP2,0.813059889
ATP6V0A1,VAMP7,0.033512076
ATP6V0A2,ATP6AP2,0.021573197
ATP6V0A2,ATP6V0C,0.146052464
ATP6V0A2,ATP6V0D1,0.61005888
ATP6V0A2,ATP6V1F,0.269673151
ATP6V0A2,CCDC115,0.173938859
ATP6V0A2,TMEM199,0.679038227
ATP6V0A2,VMA21,0.779101825
ATP6V0D1,ATP6V0A1,0.486586814
ATP6V0D1,ATP6V0A2,0.346495154
ATP6V0D1,ATP6V0C,0.300782314
ATP6V0D1,ATP6V1A,0.073392234
ATP6V0D1,ATP6V1B2,0.230363417
ATP6V0D1,ATP6V1C1,0.000804849
ATP6V0D1,ATP6V1D,0.030136259
ATP6V0D1,ATP6V1E1,0.029508315
ATP6V0D1,ATP6V1G1,0.350860805
ATP6V0D1,ATP6V1H,0.012032767
ATP6V0D1,STX12,0.092886991
ATP6V0D1,VAMP3;VAMP2,0.63149496
ATP6V1A,ATP6V0A1,0.005798812
ATP6V1A,ATP6V0D1,0.002145878
ATP6V1A,ATP6V1B2,1.090394187
ATP6V1A,ATP6V1C1,0.072546836
ATP6V1A,ATP6V1D,0.179169289
ATP6V1A,ATP6V1E1,0.435610896
ATP6V1A,ATP6V1F,0.14783654
ATP6V1A,ATP6V1G1,1.100755192
ATP6V1A,ATP6V1H,0.127637375
ATP6V1B2,ATP6V0A1,0.016523272
ATP6V1B2,ATP6V0A2,0.010426659
ATP6V1B2,ATP6V0C,0.013554029
ATP6V1B2,ATP6V0D1,0.023829313
ATP6V1B2,ATP6V1A,0.476674204
ATP6V1B2,ATP6V1C1,0.089269211
ATP6V1B2,ATP6V1D,0.370106436
ATP6V1B2,ATP6V1E1,0.497195521
ATP6V1B2,ATP6V1F,0.229934857
ATP6V1B2,ATP6V1G1,0.95083596
ATP6V1B2,ATP6V1G2-DDX39B;ATP6V1G2,0.023263865
ATP6V1B2,ATP6V1H,0.156042858
ATP6V1B2,DMXL1,0.028591332
ATP6V1B2,DMXL2,0.014445622
ATP6V1B2,NSA2,0.000200506
ATP6V1B2,ROGDI,0.007680733
ATP6V1B2,WDR7,0.009418767
ATP6V1D,ATP6V1A,1.265309157
ATP6V1D,ATP6V1B2,5.165866653
ATP6V1D,ATP6V1E1,0.145403842
ATP6V1D,ATP6V1G1,5.824683974
ATP6V1D,ATP6V1H,0.07704797
ATP6V1D,CEP135,0.082057919
ATP6V1D,DAG1,0.120479091
ATP6V1E1,ATP6V1A,0.571519093
ATP6V1E1,ATP6V1B2,1.595131632
ATP6V1E1,ATP6V1C1,0.013116585
ATP6V1E1,ATP6V1D,0.413519958
ATP6V1E1,ATP6V1F,0.164044462
ATP6V1E1,ATP6V1G1,2.262196823
ATP6V1E1,ATP6V1H,0.260293557
ATP6V1E1,DMXL1,0.021047609
ATP6V1E1,DMXL2,0.044707634
ATP6V1E1,ROGDI,0.023737369
ATP6V1E1,WDR7,0.0322369
ATP6V1F,ALDH18A1,0.000237569
ATP6V1F,ATP6AP1,0.002197337
ATP6V1F,ATP6AP2,0.003237285
ATP6V1F,ATP6V0A1,0.002448307
ATP6V1F,ATP6V0A2,0.006193702
ATP6V1F,ATP6V0D1,0.0123433
ATP6V1F,ATP6V1A,0.101561937
ATP6V1F,ATP6V1B2,0.333856439
ATP6V1F,ATP6V1C1,0.000257437
ATP6V1F,ATP6V1D,0.284706435
ATP6V1F,ATP6V1E1,0.161548576
ATP6V1F,ATP6V1G1,0.308718483
ATP6V1F,ATP6V1H,0.048465209
ATP6V1F,C9ORF16,inf
ATP6V1F,CCDC115,0.019833298
ATP6V1F,DMXL1,0.000164506
ATP6V1F,DMXL2,0.006424703
ATP6V1F,IPO7,7.43E-05
ATP6V1F,MID1;MID2,0.000335066
ATP6V1F,ROGDI,0.000174492
ATP6V1F,TMEM199,0.037267067
ATP6V1F,VMA21,0.014963588
ATP6V1F,WDR7,0.00088685
ATP6V1G1,ATP6V0A1,0.003799872
ATP6V1G1,ATP6V0D1,0.002666824
ATP6V1G1,ATP6V1A,1.09055216
ATP6V1G1,ATP6V1B2,2.467084862
ATP6V1G1,ATP6V1C1,0.166134604
ATP6V1G1,ATP6V1D,0.866692077
ATP6V1G1,ATP6V1E1,1.330879964
ATP6V1G1,ATP6V1F,0.550596194
ATP6V1G1,ATP6V1H,0.416818767
ATP6V1G1,DMXL1,0.049607404
ATP6V1G1,DMXL2,0.098586569
ATP6V1G1,MRPL3,0.000238137
ATP6V1G1,ROGDI,0.083233702
ATP6V1G1,WDR7,0.068587391
ATP6V1H,ATP6V0A1,0.006367369
ATP6V1H,ATP6V0D1,0.005385832
ATP6V1H,ATP6V1A,1.107644977
ATP6V1H,ATP6V1B2,3.253885876
ATP6V1H,ATP6V1C1,0.000580504
ATP6V1H,ATP6V1D,1.250195347
ATP6V1H,ATP6V1E1,1.098327174
ATP6V1H,ATP6V1F,0.525955634
ATP6V1H,ATP6V1G1,3.589024303
ATP6V1H,DMXL1,0.022280555
ATP6V1H,DMXL2,0.113935696
ATP6V1H,ROGDI,0.037777161
ATP6V1H,WDR7,0.054368897
ATXN10,ABCE1,0.019827633
ATXN10,PPP1R12A,0.003889788
ATXN2L,DDX6,0.219159689
ATXN2L,FAM195B,0.268470619
ATXN2L,LSM12,0.009658978
ATXN2L,NUFIP2,0.018236061
ATXN2L,PABPC1;PABPC3,0.03621801
ATXN2L,PABPC4,0.021723318
ATXN2L,RCBTB2,0.934326699
ATXN2L,SLMAP,7.65E-05
ATXN3,GPALPP1,0.011417289
AURKB,CDC37,0.08686756
AURKB,CDCA8,0.015571305
AURKB,INCENP,0.012547405
BAG4,AHSA1,0.003150248
BAG4,HSP90B1,0.01173874
BAG4,STIM1,0.000160757
BAG6,BAG6;BAT3,1
BAG6,DYNC1H1,0.000109646
BAG6,ERLIN1,0.00146337
BAG6,ERLIN2,0.009414932
BAG6,GET4,0.267980919
BAG6,RNF126,0.086259417
BAG6,UBL4A,0.130391865
BAIAP2,ABI1,0.003218747
BAIAP2,ABI2,0.004864658
BAIAP2,BAIAP2L1,0.001743199
BAIAP2,BRK1,0.002149121
BAIAP2,CYFIP1,0.000435305
