target_gene_name,interactor_gene_name,pval,enrichment,interaction_stoichiometry,abundance_stoichiometry
RPL11,RPL18,6.192637959,2.793496548,0.676641796,3.013845867
RPL11,RPL19,8.66988471,3.502786153,0.784731644,0.145578044
RPL11,RPL21,10.27754194,3.751650388,1.817040458,0.770915367
RPL11,RPL22,11.75265408,4.148767868,1.095795126,2.381109886
RPL11,RPL22L1,4.830237228,2.729495257,0.0663483,0.02401323
RPL11,RPL23A,7.114861528,3.011123405,1.055053485,3.22399853
RPL11,RPL24,7.854439838,3.178333233,0.594812834,1.221789083
RPL11,RPL26L1;RPL26,5.916178013,2.704440184,0.444168069,4.722144095
RPL11,RPL27,9.30466669,3.484700029,3.156937048,1.13341668
RPL11,RPL27A,9.454092261,3.497098297,1.694426645,2.916951051
RPL11,RPL28,6.398874966,2.948639228,0.117886367,0.700976532
RPL11,RPL3,7.207536524,2.998452032,0.904574615,5.422901244
RPL11,RPL31,11.0155628,3.921838331,1.395588896,1.280960694
RPL11,RPL32,4.485194938,2.398306614,1.1760584,3.919728172
RPL11,RPL34,6.753876043,3.014419895,0.933141834,0.381393395
RPL11,RPL35,9.466850506,3.622823265,0.958019999,0.992466005
RPL11,RPL36,7.814873258,3.391349528,0.619955661,0.40119507
RPL11,RPL37A,4.927121645,2.372921196,0.316381554,0.812540033
RPL11,RPL39P5;RPL39,6.832170483,2.892993825,1.141246658,7.973452256
RPL11,RPL4,9.830711708,3.709095533,1.124378549,2.367826954
RPL11,RPL5,5.920402506,2.683616232,1.473620103,2.986734569
RPL11,RPL6,5.859705156,2.79122715,0.813059858,2.926352575
RPL11,RPL7,6.835085288,3.002541154,0.598019828,2.055365237
RPL11,RPL7A,7.359345603,3.095662478,1.140773803,1.519136872
RPL11,RPL8,6.466611953,2.842379158,1.008105034,1.696942651
RPL11,RPL9,7.183745992,2.987325267,0.600713702,1.65201169
RPL11,RPLP0;RPLP0P6,7.624586764,3.167738305,0.785941808,3.063881451
RPL11,RPLP1,7.210030544,3.041601406,1.681301603,2.702980347
RPL11,RPLP2,7.863296353,3.354079685,4.129186645,9.783360459
RPL11,RPS11,5.086707635,2.604651564,0.404672574,0.332073292
RPL11,RPS13,5.763668117,2.61831389,0.668272311,2.777865281
RPL11,RPS15,5.545304753,2.783537601,0.522862762,0.644799706
RPL11,RPS15A,7.208079859,3.010590402,0.375383129,1.202127531
RPL11,RPS16,6.046889156,2.783499488,0.727155073,1.025240195
RPL11,RPS18,7.786463961,3.35183348,0.61814084,1.189472095
RPL11,RPS19,9.199706989,3.543001469,2.125770599,3.759165923
RPL11,RPS2,7.28525352,3.124149405,1.246301677,6.418639856
RPL11,RPS20,9.898292543,3.729263523,1.142607773,1.570789176
RPL11,RPS21,6.25120723,2.770047883,0.877336103,5.764279006
RPL11,RPS23,4.608101773,2.491284979,0.146330709,0.891897528
RPL11,RPS24,5.889243737,2.694923472,0.533954232,3.674944436
RPL11,RPS25,8.461860204,3.311078862,1.336906998,1.498285819
RPL11,RPS26,7.127073761,3.088350332,0.396959586,0.882280237
RPL11,RPS27L,5.56416916,2.77020396,0.384964757,0.741570195
RPL11,RPS28,8.484609085,3.411872392,2.863284501,1.346533137
RPL11,RPS3,5.465006884,2.63771875,1.253713108,6.113397123
RPL11,RPS3A,8.124109086,3.248317636,1.216931966,3.527539645
RPL11,RPS4X,10.30754177,3.867375437,0.478780446,13.20099622
RPL11,RPS5,7.124675147,2.96714121,0.509689109,1.821349819
RPL11,RPS6,6.013681945,2.817795423,0.705936835,1.647241035
RPL11,RPS7,7.73610527,3.258348542,0.504366175,1.996702393
RPL11,RPS8,9.341488241,3.448249405,1.157076021,2.478923328
RPL11,RPSA,7.004050289,3.007639198,1.116418455,5.416404158
RPL11,RSBN1L,6.490661698,3.406187041,0.004167825,0.04788411
RPL11,RSRC1,6.26721249,2.770895057,0.032692945,0.068906874
RPL11,SDAD1,11.67303006,3.949321566,0.012593234,0.090936105
RPL11,SERBP1,7.219451788,3.070449101,0.535338495,0.186682942
RPL11,SRSF6,4.426993443,2.378005624,0.054958205,0.200120566
RPL11,SSR1,2.82217276,3.415166094,0.041449205,0.269990025
RPL11,SSRP1,4.689922259,2.468485114,0.062313097,0.570688499
RPL11,STAU1,5.84567625,2.71120986,0.076917318,0.288453639
RPL11,SUB1,7.627111735,3.042073014,1.545768768,1.896014745
RPL11,SUPT16H,5.871191271,2.519801187,0.039380881,0.605862783
RPL11,SURF2,14.11726206,4.165106999,0.036317837,0.042370025
RPL11,UFM1,6.810947422,3.031098812,0.028553712,0.810908542
RPL11,ZNF622,12.33330723,4.050592888,0.022594516,0.113569066
RPL13,H1FX,20.05448366,4.547245481,0.197743857,0.273563668
RPL13,RPL10,16.07604604,3.742491873,0.484450899,3.639462734
RPL13,RPL14,13.23682123,3.561036593,0.174262505,1.595074386
RPL13,RPL22,18.57911359,4.217689691,1.044779843,2.017715572
RPL13,RPL27A,14.00120292,3.58055523,1.348634152,2.471779061
RPL13,RPLP1,16.71093655,3.859458629,1.47461644,2.290463606
RPL13,RPS2,20.782026,4.540658888,1.612963078,5.439055822
RPL13,RPS25,22.93879363,4.580821993,1.406411376,1.269624156
RPL13,RPS4X,18.00863697,4.18362368,0.688225022,11.18631937
RPL13,RPS8,14.71979215,3.693634844,1.350879381,2.100601165
RPL13,SSR1,18.58317238,4.168697154,0.063157608,0.228785358
RPL19,ABCE1,10.00123784,2.668312628,0.027852551,3.824164199
RPL19,ATXN2,12.18622621,2.846752696,0.004556303,0.670255065
RPL19,BCCIP,14.9099099,3.312495572,0.003133313,2.826245863
RPL19,C11ORF98,10.00442203,2.541248236,0.018537158,0.055297696
RPL19,CCDC124,11.41646694,3.059049845,0.376738422,1.684022612
RPL19,CENPQ,9.115846712,2.88064552,0.00195279,0.418625409
RPL19,CMAS,12.00694831,2.854141431,0.002049592,0.296480389
RPL19,DARS,17.38624465,3.497689998,0.037012191,5.371417237
RPL19,DHX30,8.836592072,2.534429347,0.027026723,2.261305241
RPL19,DHX57,14.89543052,3.424673229,0.00519905,0.456973784
RPL19,DHX9,8.655926102,2.483162611,0.13950521,6.202849681
RPL19,DNAJC21,18.95581949,4.543470116,0.002496225,0.039706437
RPL19,EEF2,11.28537926,2.771740902,0.3937536,38.96369808
RPL19,EIF2S1,11.91797523,2.847151707,0.005049188,1.683030844
RPL19,EIF3A,10.49193377,2.791505323,0.071595179,4.22905469
RPL19,EIF3M,9.165477786,2.58046086,0.080543443,11.32148621
RPL19,EIF4G3,10.36043353,2.917197638,0.00216643,0.360714404
RPL19,ERI1,17.81556613,3.567291633,0.01071937,0.285487596
RPL19,EXOSC5,13.5017586,3.345697194,0.012881925,1.7273133
RPL19,GLUD1;GLUD2,14.28398505,3.109357203,0.055775884,6.918146948
RPL19,GNB2L1,12.90421385,3.151248474,1.46751995,34.05734546
RPL19,GNL1,33.98267643,5.456251326,0.014961898,0.758223412
RPL19,GNL3,9.404350507,2.623926204,0.162477624,2.631905187
RPL19,H1FX,24.5344474,4.433855671,0.338957865,2.21759397
RPL19,HDLBP,9.872487227,2.40388903,0.004315859,1.773300127
RPL19,IARS,13.67657934,3.086461844,0.014090972,4.289525146
RPL19,IGF2BP3,9.554022046,2.532943823,0.015105678,0.94563273
RPL19,IPO7,9.300475174,2.503735342,0.007751228,3.173380938
RPL19,KTN1,14.69806148,3.309650614,0.018859361,1.123195619
RPL19,L1RE1,8.338908102,2.629001579,0.00463911,0
RPL19,LSG1,12.43739229,3.279904164,0.013239266,0.136834643
RPL19,MAGEB2,25.72421608,4.367565486,0.0092924,0.287678932
RPL19,MTDH,12.44955012,3.117707494,0.087050264,1.752327477
RPL19,NAP1L1,25.97951507,4.301800609,0.114384725,32.32563349
RPL19,NCL,10.55677377,2.79835549,0.263459861,22.37683636
RPL19,NCLN,7.588586001,2.498945815,0.007816248,0.673187543
RPL19,NEMF,38.12928401,5.543278714,0.00360724,0.320118875
RPL19,NKRF,13.52350433,3.089098641,0.02859574,0.551270608
RPL19,NUFIP2,8.788152023,2.550935642,0.016578257,1.980041843
RPL19,PA2G4,9.428262238,2.642143543,0.142740574,32.46608703
RPL19,PABPC1;PABPC3,11.5193147,2.945398409,0.136260935,27.88222658
RPL19,PRKRA,16.80977437,4.436800143,0.013035294,2.917562013
RPL19,PRPSAP2,10.20060217,2.55337049,0.00438401,6.193262587
RPL19,PRRC2A,8.52238743,2.489029003,0.003652709,0.308022362
RPL19,RBM28,9.328871664,2.601516046,0.027603617,0.672980925
RPL19,RPL10,19.21650178,3.726289952,0.861785206,29.50264069
RPL19,RPL10A,15.61939246,3.34783231,1.792478417,51.76850324
RPL19,RPL11,15.13128504,3.338169829,0.643503006,6.869167726
RPL19,RPL13,12.0993004,2.95032225,1.610950465,8.106317564
RPL19,RPL13A;RPL13A,9.496902781,2.603943188,3.110242674,4.062141369
RPL19,RPL14,16.31378078,3.458202807,0.384300271,12.93017951
RPL19,RPL18,10.80743525,2.73386582,1.30730354,20.70261276
RPL19,RPL21,11.89519321,2.845873138,1.889199982,5.29554696
RPL19,RPL22,15.51993109,3.325516989,1.00298343,16.35624318
RPL19,RPL23A,14.71981092,3.328412808,1.169606748,22.14618665
RPL19,RPL24,11.29384635,2.817213181,0.699754696,8.392674138
RPL19,RPL26;RPL26L1,10.12733341,2.69733804,1.193306625,32.43719981
RPL19,RPL27,11.68397129,2.854240311,2.956005875,7.785629277
RPL19,RPL27A,12.46001629,3.015911784,1.533253775,20.03702602
RPL19,RPL28,8.963061002,2.525393696,0.644020413,4.815125369
RPL19,RPL3,10.8891314,2.784106539,1.148605437,37.25081821
RPL19,RPL31,14.3025451,3.208133298,1.552913817,8.799133856
RPL19,RPL32,9.445772976,2.64468498,1.6802451,26.92527026
RPL19,RPL34,9.122603324,2.500166974,1.026300087,2.619855202
RPL19,RPL35,11.24240282,2.826034121,1.567193484,6.817415452
RPL19,RPL36,10.34342699,2.795598692,0.744021664,2.755876227
RPL19,RPL38,10.90839798,2.957417784,1.086320589,0.405302655
RPL19,RPL39P5;RPL39,7.703154267,2.550461083,0.789308609,54.7709809
RPL19,RPL4,11.91377291,2.861166765,1.664723612,16.2650005
RPL19,RPL6,8.191283642,2.496985639,1.854679396,20.10160666
RPL19,RPL8,9.415497957,2.476255225,1.278700492,11.65658369
RPL19,RPL9,11.11674023,2.654605308,1.066174783,11.34794539
RPL19,RPLP0;RPLP0P6,11.38592776,2.875117486,1.517510442,21.04631558
RPL19,RPLP1,25.09396214,4.326943459,3.842352473,18.56722536
RPL19,RPLP2,14.36513469,3.215679209,5.441777207,67.20354392
RPL19,RPS11,9.415809457,2.619395657,1.258303882,2.281067143
RPL19,RPS12,10.73748904,2.905473528,1.919362136,23.02319321
RPL19,RPS14,10.87914005,2.772151146,1.552301831,17.76422361
RPL19,RPS15A,13.18521695,3.008396203,0.785592981,8.257615636
RPL19,RPS16,10.98082764,2.844362443,1.811368509,7.042546861
RPL19,RPS18,10.88166123,2.804707452,0.932161381,8.170683328
RPL19,RPS19,9.282345085,2.445603117,3.158190664,25.82234123
RPL19,RPS2,20.38461413,4.106291499,2.381925001,44.09071374
RPL19,RPS20,13.04377387,3.074302978,1.179274666,10.79001431
RPL19,RPS21,11.71348273,2.898881493,0.897397531,39.59579931
RPL19,RPS23,11.55913102,2.675123049,0.551552149,6.126593717
RPL19,RPS24,9.184370561,2.456061908,0.578777864,25.24380971
RPL19,RPS25,19.30862091,3.693219131,1.73433699,10.29197659
RPL19,RPS26,11.15835726,2.812660059,0.522016187,6.060530927
RPL19,RPS27;RPS27L,10.27003268,2.738030832,1.141047414,31.19731231
RPL19,RPS27L,8.506353832,2.511613892,0.175448662,5.093970049
RPL19,RPS28,9.034644635,2.441540948,1.968605132,9.249561969
RPL19,RPS3A,14.85342647,3.251523101,1.54671304,24.23126148
RPL19,RPS4X,22.00427497,4.129603579,1.184230657,90.67985719
RPL19,RPS5,9.427714189,2.461262031,0.686246385,12.51115739
RPL19,RPS6,9.542916474,2.621730669,1.323683431,11.31517496
RPL19,RPS7,14.75131516,3.301010982,1.118235645,13.71568364
RPL19,RPS8,13.10190976,3.114773573,1.752662742,17.02814012
RPL19,SEC61A1,18.18389936,3.482051083,0.072959368,0.28786906
RPL19,SRP19,9.69421195,2.484714581,0.027719894,1.328209197
RPL19,SRP54,14.95170759,3.321105974,0.079656386,2.55730072
RPL19,SRP68,12.48873264,2.944910721,0.030757904,1.587760364
RPL19,SRP72,12.56112686,2.970138691,0.217137248,2.619316279
RPL19,SRPR,18.80303462,3.926582923,0.005452712,0.919394665
RPL19,SSR1,9.571760662,3.266222724,0.083177207,1.854606764
RPL19,SSR4,9.739482841,2.540501038,0.168051284,3.924149559
RPL19,TEFM,9.617229933,2.539615116,0.002408143,0.616369845
RPL19,TRMT1L,10.36615203,2.661789177,0.038960848,0.431409303
RPL19,UBE2O,11.54301082,3.013817716,0.013511952,2.026613074
RPL19,UFL1,10.81112529,3.146512695,0.002360095,0.603986909
RPL19,UFM1,13.05042422,3.152066418,0.008228197,5.570266786
RPL27,NTHL1,2.833534193,2.217170215,0.059594524,0.035224993
RPL35,ARHGEF2,22.84413379,5.014160731,0.008523208,0.023274727
RPL35,GNL2,17.77326242,4.302937248,0.013849075,0.092597633
RPL35,KTN1,17.71277093,4.425916916,0.105098553,0.164753876
RPL35,MDK,22.80901135,5.015219534,0.022117033,0.314656479
RPL35,MINA,19.31903409,4.630922842,0.006909223,0.104771603
RPL35,RPL15,16.75662766,4.342592612,1.805367663,1.729366696
RPL35,RPS10;RPS10-NUDT3,18.03947115,4.284692712,6.561804495,3.222359616
RPL35,SEC61A1,18.18517471,4.696697644,0.082465766,0.042225542
RPL35,SRP72,17.43278369,4.286211502,0.120880679,0.384209573
RPL35,SSR1,19.66711072,4.670936177,0.155400951,0.272039569
RPL35,TARBP2,20.87625725,5.889365778,0.012184561,0.005306954
RPL4,ABCE1,12.07138121,2.89645863,0.012937208,0.235116144
RPL4,ATXN2,11.87392574,2.887659706,0.0035171,0.041208426
RPL4,BCCIP,11.34429255,2.890851614,0.001608827,0.173762421
RPL4,CCDC124,8.436514831,2.519756827,0.10618546,0.103536585
RPL4,CMAS,8.679993332,2.331024156,0.001137492,0.018228121
RPL4,DARS,13.71386888,3.182233299,0.018217555,0.330243902
RPL4,DHX30,7.222506314,2.461802144,0.014726244,0.139028907
RPL4,DHX57,10.83657638,2.980715208,0.002350664,0.028095528
RPL4,DHX9,8.503484955,2.555576691,0.077017155,0.381361789
RPL4,EEF2,10.94794708,2.561056416,0.21442404,2.395554681
RPL4,EIF2S1,12.31631959,2.9278067,0.002944561,0.10347561
RPL4,EIF3A,10.52751732,2.848531127,0.056093318,0.260009503
RPL4,EIF3CL,9.785600912,2.587688224,0.045645966,0.415967988
RPL4,EIF3G,8.738762145,2.474236563,0.073108999,0.111078799
RPL4,EIF3K,9.150603588,2.770570032,0.067473842,0.463818011
RPL4,EIF3M,9.42523639,2.728301607,0.052127351,0.696064302
RPL4,EIF4G3,9.168991457,2.517173717,0.000697002,0.022177337
RPL4,EIF6,7.17691313,3.152613369,0.049533539,0.075739837
RPL4,FAM46D,7.048883626,2.424804366,0.074428326,0
RPL4,GLUD1;GLUD2,14.28835181,3.096805195,0.031059576,0.425339486
RPL4,GNB2L1,12.02605657,2.94940967,0.937087042,2.093903746
RPL4,GNL1,16.10351728,3.61943178,0.004782422,0.04661687
RPL4,GNL3,9.084864784,2.590245133,0.070573536,0.161814024
RPL4,H1FX,28.58101862,4.859230526,0.214637698,0.136341463
RPL4,HNRNPCL4;HNRNPCL1;HNRNPCL3,17.11190452,3.442949124,0.00983506,5.786432927
RPL4,IARS,13.39319672,3.161681467,0.009564644,0.26372733
RPL4,IGF2BP3,10.55201817,2.698646132,0.01031163,0.058139115
RPL4,ILF3,7.762729417,2.459039846,0.081161271,0.68478855
RPL4,KTN1,17.83806923,3.742673074,0.019523571,0.069055984
RPL4,L1RE1,7.156980206,2.885225935,0.003098067,0
RPL4,LSG1,11.08492709,2.774508775,0.00664501,0.008412827
RPL4,MAGEB2,14.03374273,3.17099706,0.002979709,0.017686992
RPL4,MTDH,13.41955279,3.197533284,0.046170083,0.107736085
RPL4,NCL,9.574720818,2.556756682,0.152305241,1.375766104
RPL4,NCLN,9.25009925,2.886228921,0.006900956,0.04138872
RPL4,NKRF,13.01279175,3.014128888,0.013104128,0.033893058
RPL4,NOMO3;NOMO1;NOMO2,9.411259859,2.672077124,0.003136927,0.298463415
RPL4,NUFIP2,7.742643906,2.389285925,0.009482175,0.121736353
RPL4,PA2G4,8.787528198,2.577483733,0.059309232,1.996070461
RPL4,PABPC1;PABPC3,11.03219565,2.930437119,0.092251863,1.714246894
RPL4,PABPC4,7.898441707,2.462428426,0.065579538,0.125963143
RPL4,PRRC2A,8.742156016,2.523605602,0.002813959,0.018937741
RPL4,RBM28,7.147246959,2.386381697,0.016555264,0.041376016
RPL4,RBM34,11.64256103,2.952735465,0.008450481,0.075472561
RPL4,RPL10,16.00536876,3.307634424,0.446149571,1.81387272
RPL4,RPL10A,15.13284478,3.315251686,1.118665495,3.182815965
RPL4,RPL11,13.75278766,3.276161087,0.45458308,0.42232816
RPL4,RPL13,11.65627411,2.899124202,0.896433031,0.498390244
RPL4,RPL13A;RPL13A,8.321599756,2.325136149,1.291576623,0.249747387
RPL4,RPL14,17.02664021,3.607388357,0.220698477,0.794969512
RPL4,RPL17;RPL17-C18ORF32,9.028260249,2.426668925,0.54862074,4.851707317
RPL4,RPL18,9.828592096,2.670678816,0.981451207,1.272831978
RPL4,RPL19,8.492500277,2.402592045,0.5475343,0.061481707
RPL4,RPL21,11.50547252,2.841121735,1.122757279,0.325579268
RPL4,RPL22,17.52446383,3.612511637,0.728845477,1.005609756
RPL4,RPL23A,11.84844462,2.809950176,0.640240327,1.361585366
RPL4,RPL24,11.3772247,2.849337574,0.49503687,0.515995935
RPL4,RPL26;RPL26L1,8.477298392,2.428435271,0.642019033,1.994294425
RPL4,RPL27,11.84483371,2.894541659,1.693137843,0.47867378
RPL4,RPL27A,15.36987964,3.377822064,1.215725431,1.231910569
RPL4,RPL3,10.9750505,2.89477752,0.694534694,2.290243902
RPL4,RPL30,7.221122533,2.322999026,1.099228111,1.196853659
RPL4,RPL31,12.34580439,2.981233276,0.896984873,0.540985772
RPL4,RPL32,9.121358119,2.664504631,1.038247832,1.655411585
RPL4,RPL34,9.464504997,2.534998747,0.693644848,0.161073171
RPL4,RPL35,11.05536179,2.802568955,1.04477509,0.419146341
RPL4,RPL36,9.546844044,2.75065258,0.469693521,0.169435976
RPL4,RPL37A,8.282462823,2.388212864,0.29790162,0.343158537
RPL4,RPL38,12.20018412,3.123527749,0.898143741,0.024918699
RPL4,RPL6,8.474010747,2.601420182,1.356185719,1.235881098
RPL4,RPL7,8.211156306,2.282495976,0.729336962,0.868038618
RPL4,RPL7A,7.981579826,2.31991983,0.917801235,0.641574279
RPL4,RPL8,9.114342254,2.578905795,0.894989372,0.716666667
RPL4,RPL9,10.53815259,2.654579481,0.700404052,0.697691057
RPL4,RPLP0;RPLP0P6,9.613579447,2.622674117,0.85207872,1.293963415
RPL4,RPLP1,19.14616984,3.763262903,1.703640089,1.141544715
RPL4,RPLP2,15.27508276,3.280252313,3.261869779,4.131788618
RPL4,RPS11,10.13350896,2.732031836,0.736253958,0.140243902
RPL4,RPS12,9.870677219,2.640743195,0.742015781,1.415505226
RPL4,RPS14,11.15128587,2.844309929,1.010787528,1.092174797
RPL4,RPS15A,11.97673986,2.952169774,0.483443258,0.507692308
RPL4,RPS16,11.29199402,2.952050485,1.135528482,0.432987805
RPL4,RPS18,10.80425488,2.809104966,0.65515386,0.502347561
RPL4,RPS19,8.576281211,2.400147376,1.997108002,1.587601626
RPL4,RPS2,22.10340082,4.228981219,1.523614531,2.710772358
RPL4,RPS20,12.22931837,3.164259731,0.735763212,0.663388502
RPL4,RPS21,12.9133297,3.160219273,0.631748857,2.434417344
RPL4,RPS23,11.48828404,2.845448885,0.468134567,0.376673442
RPL4,RPS25,23.92259097,4.233303467,1.268153881,0.632768293
RPL4,RPS26,11.21972468,2.965136277,0.432837365,0.372611789
RPL4,RPS27;RPS27L,9.886653391,2.771064519,0.688657575,1.918064024
RPL4,RPS27L,7.875715706,2.475485917,0.13645676,0.313185976
RPL4,RPS28,8.975628591,2.415914461,1.068124909,0.568678862
RPL4,RPS3,10.01490869,2.5731775,1.438920207,2.581859756
RPL4,RPS3A,12.13820025,2.914397953,1.0107269,1.489779326
RPL4,RPS4X,20.31653622,4.075065585,0.711333113,5.575152439
RPL4,RPS5,8.800277386,2.376006038,0.401710883,0.769207317
RPL4,RPS6,9.081051794,2.613988353,0.835147201,0.695676275
RPL4,RPS7,12.64603098,3.091509347,0.700598059,0.843263647
RPL4,RPS8,13.11744504,3.186788206,1.114082103,1.046919127
RPL4,RPSA,8.530503661,2.383128379,0.707264139,2.2875
RPL4,SEC61A1,18.21866846,3.495404697,0.044343212,0.017698681
RPL4,SERBP1,9.202810097,2.391932566,0.635781985,0.078841463
RPL4,SRP19,14.00099537,2.997574602,0.028107216,0.081660569
RPL4,SRP54,12.5038246,2.902670721,0.027290045,0.157227214
RPL4,SRP68,10.6717737,2.792903813,0.01517594,0.097618218
RPL4,SRP72,13.88405347,3.127621879,0.127865533,0.161040037
RPL4,SRPR,7.003469797,2.60738278,0.00222776,0.056525954
RPL4,SSR1,18.31147003,3.839441118,0.066032926,0.11402439
RPL4,SSR4,8.314276687,2.419693659,0.097265277,0.241263415
RPL4,TARBP2,9.37902526,3.363155121,0.001560453,0.00222439
RPL4,TRMT1L,8.369652491,2.497519652,0.013275666,0.02652378
RPL5,ABCE1,3.988999562,1.921247024,0.004666568,0.186395654
RPL5,ANKRD17,12.42957716,3.680646242,0.002608689,0.030885165
RPL5,ARGLU1,3.595802583,1.864946135,0.128977196,0.024383661
RPL5,ATXN2,9.82129123,4.182198238,0.015066367,0.032669264
RPL5,BRIX1,13.55376994,3.91028536,0.036098097,0.390963291
RPL5,C11ORF98,10.52811934,3.43182155,0.010094282,0.002695295
RPL5,C3ORF17,3.939109761,2.819718749,0.000731675,0.007644731
RPL5,C7ORF50,4.527663967,2.340895181,0.066121787,0.038460629
RPL5,CAPRIN1,3.409973019,1.836107969,0.039961,0.417559254
RPL5,CCDC124,17.16549271,4.580274622,0.124858983,0.082081856
RPL5,CCDC137,5.535760954,2.889811609,0.005127039,0.016980342
RPL5,CEPT1,14.71946808,5.579792826,0.005768734,0.013245153
RPL5,CKMT1A;CKMT1B,3.152270607,2.024718942,0.034341811,0.138444248
RPL5,CRNKL1,2.834562128,2.365784769,0.004715887,0.021583171
RPL5,CWF19L2,4.368885123,2.264582002,0.022406315,0.006894888
RPL5,DDX21,2.760977275,1.740359131,0.005127594,0.572487455
RPL5,DDX6,5.652168569,2.654970524,0.026284933,0.118743152
RPL5,DHX30,9.21632277,3.26223474,0.007862297,0.110219501
RPL5,DHX36,8.119822002,3.303284951,0.000624791,0.038286931
RPL5,DHX9,5.68853202,2.546868284,0.067458296,0.302336449
RPL5,DIMT1,4.295441405,2.35574164,0.008160035,0.03618756
RPL5,DKC1,3.60124803,2.305822333,0.002721938,0.072708793
RPL5,DRG1,4.137396129,2.155320593,0.003806762,0.237634087
RPL5,EBNA1BP2,8.420122532,3.238757583,0.034451372,0.042333506
RPL5,EDF1,4.05986885,2.238024757,0.016791047,0.131706643
RPL5,EEF1G,4.01553011,2.3662114,0.012956359,0.799817381
RPL5,EIF2S2,5.491750608,2.65240369,0.012252347,0.168616709
RPL5,EIF2S3;EIF2S3L,3.349385446,2.13475888,0.006628914,0.281101958
RPL5,EIF3A,11.18442766,3.699185797,0.03808343,0.20613064
RPL5,EIF3B,4.427580477,2.15289584,0.078039477,0.169162101
RPL5,EIF3C;EIF3CL,5.734358378,2.503802652,0.041436428,0.329771592
RPL5,EIF3D,4.850223587,2.264350746,0.028680952,0.135081641
RPL5,EIF3E,7.284775561,2.768662794,0.159475382,0.356112364
RPL5,EIF3G,6.609436116,2.748054769,0.056536668,0.088061181
RPL5,EIF3H,11.81874004,3.726542292,0.05969727,0.244135859
RPL5,EIF3I,7.424971706,3.061098855,0.0876714,0.892134746
